825,32
826,110440
828,40170
829,0
832,81474
833,520
835,142
836,0
838,0
840,11096
841,60
842,0
843,0
844,0
845,150704
847,79052
848,12
849,72
851,3676
854,552
855,12
856,391278
857,14
859,1277428
860,50256
865,3612
866,0
867,0
869,200
870,12
872,1072
873,0
874,12
877,364
878,72
880,148254
882,0
883,2616
885,36
886,1764
887,0
889,14
891,0
892,10434
893,0
895,12
896,50692
900,26276
903,12
905,1134
906,0
907,1732
908,98962
909,654
911,12
912,32
913,10716
914,25444
917,107134
918,108432
919,4620
921,2880
922,2662
923,14
924,2378
925,36796
926,6610
927,5376
929,7060
930,3238
931,5854
932,1894546
933,19860
934,0
935,72
936,8580
937,668
939,0
940,0
945,0
947,2352
949,84694
950,35424
951,814
952,84
953,2972
954,708
955,474
956,4356
957,1310
958,0
963,116484
964,72
966,0
967,60
968,0
969,0
970,78
971,17354
974,668
976,148788
977,0
978,240
979,0
980,406
981,148788
983,12
984,0
986,0
987,6594
988,0
989,0
990,28636
991,72
997,12
1000,156
1001,3490
