428,531441
429,1048576
430,7311616
431,279841
432,2401
433,279841
434,1121513121
435,38416
436,81
437,2313441
438,45212176
439,81
440,22667121
441,9150625
442,456976
443,7890481
444,923521
445,707281
446,390625
447,810000
448,2313441
449,1
450,26873856
451,28561
452,2560000
453,1048576
454,6561
455,14776336
456,16
457,531441
458,4879681
459,28398241
460,7311616
461,331776
462,810000
463,1
464,4879681
465,50625
466,6765201
467,331776
468,194481
469,83521
470,331776
471,38416
472,2401
473,136048896
474,40960000
475,16
476,4096
477,14641
478,2560000
479,256
480,3748096
481,3748096
482,4100625
483,3748096
484,160000
485,614656
486,26873856
487,50625
488,14641
489,1500625
490,2825761
491,130321
492,810000
493,54700816
494,168896016
495,37015056
496,279841
497,83521
498,54700816
499,5764801
500,194481
501,38416
502,279841
503,20736
504,3111696
505,28561
506,13845841
507,625
508,1336336
509,7890481
510,160000
511,234256
512,256
513,8503056
514,10000
515,3418801
516,28561
517,20736
518,25411681
519,194481
520,7890481
521,65536
522,81
523,130321
524,1
525,3418801
526,13845841
527,83521
528,10000
529,1500625
530,10000
531,6765201
532,130321
533,607573201
534,625
535,10000
536,38416
537,3748096
538,6561
539,4096
540,6561
541,160000
542,104976
543,2825761
544,614656
545,390625
546,96059601
547,614656
548,1679616
549,38950081
550,531441
551,160000
552,2825761
553,4096
554,14641
555,65536
556,4096
557,104976
558,20736
559,4096
560,9150625
561,1
562,810000
563,130321
564,1048576
565,20736
566,234256
567,256
568,614656
569,2313441
570,130321
571,160000
572,331776
573,130321
574,256
575,14641
576,130321
577,28561
578,1
579,160000
581,810000
582,65536
583,1
584,256
585,14641
586,390625
587,38416
588,234256
589,331776
590,531441
591,4096
592,1185921
593,3111696
594,1296
595,1
596,625
597,65536
598,2401
599,38416
600,14641
601,2085136
602,331776
603,1
604,4096
605,256
606,1
607,1185921
608,614656
609,256
610,65536
611,456976
612,8503056
613,14641
614,256
615,12960000
616,1296
617,1296
618,28561
619,4096
620,16
621,83521
622,1
623,10000
624,14641
625,1296
626,1
627,38416
628,1296
629,256
630,16
631,16
632,81
634,1
635,14641
636,1
637,81
638,331776
639,625
640,83521
641,104976
642,130321
643,28561
644,50625
645,625
646,81
647,20736
649,10000
650,1
651,83521
652,2401
654,2085136
655,810000
656,14641
657,1
659,1
661,3418801
662,104976
663,104976
664,14641
665,531441
666,234256
667,810000
668,1
669,1296
671,810000
672,28561
673,1
674,104976
676,256
677,16
678,38416
679,104976
680,1
681,234256
682,81
683,4096
685,4477456
686,10000
687,2401
688,1
689,16
690,160000
692,16
693,625
694,6561
695,531441
696,6561
697,1296
698,531441
699,331776
700,810000
701,1
702,16
704,1
705,2401
706,20736
707,2560000
708,104976
709,81
710,104976
712,256
713,81
714,279841
715,625
716,1
717,6561
718,1296
719,28561
720,279841
721,625
722,256
723,20736
724,16
725,28561
726,104976
727,256
728,65536
729,4096
730,20736
733,28561
734,38416
735,2401
736,625
737,1
738,1336336
739,1296
740,256
741,625
742,81
743,81
745,2401
747,2313441
748,1048576
749,625
750,1
751,2401
752,625
753,130321
754,614656
755,1
756,331776
757,81
758,28561
759,16
760,256
761,1
762,1
763,1
764,6561
765,160000
766,81
767,1296
768,50625
769,81
770,1
771,4096
773,1
774,1
775,1
776,614656
777,130321
778,625
779,81
780,1
781,81
782,81
783,4096
784,1
785,256
786,6561
787,1
788,1
789,14641
790,1
791,1296
792,1
793,625
794,16
795,1
796,256
797,625
799,2401
800,1296
801,16
802,625
803,104976
804,20736
805,256
806,625
807,1296
809,4879681
810,83521
811,4096
812,12960000
813,331776
814,625
815,83521
816,194481
817,625
818,28561
819,625
820,268435456
821,16
822,160000
823,279841
824,1
825,256
826,390625
827,1
828,707281
829,256
830,1
831,1
832,390625
833,2401
834,1
835,2401
836,256
837,1
838,16
839,16
840,65536
841,2401
842,16
843,16
844,81
845,810000
846,1
847,531441
848,81
849,1296
850,16
851,38416
852,256
853,1
854,2401
855,625
856,18974736
857,256
858,1
859,26873856
860,234256
861,1
862,1
863,1
864,1
865,6561
866,81
867,256
868,16
869,1296
870,81
871,1
872,28561
873,16
874,81
875,1
876,1
877,6561
878,256
879,1
880,810000
881,1
882,16
883,10000
884,1
885,625
886,14641
887,81
888,1
889,256
890,1
891,16
892,194481
893,16
894,1
895,81
896,810000
897,1
898,16
899,1
900,390625
901,1
902,1
903,81
904,1
905,4096
906,625
907,20736
908,456976
909,4096
910,1
911,81
912,625
913,194481
914,194481
915,1
916,1
917,531441
918,456976
919,14641
920,16
921,14641
922,279841
923,256
924,14641
925,83521
926,28561
927,14641
928,1
929,20736
930,38416
931,50625
932,88529281
933,65536
934,256
935,625
936,390625
937,2401
938,1
939,81
940,16
941,1
942,16
943,1
944,1
945,81
946,1
947,4096
948,1
949,279841
950,4100625
951,6561
952,1296
953,65536
954,2401
955,2401
956,50625
957,10000
958,81
959,1
960,1
961,1
962,16
963,2560000
964,625
965,1
966,16
967,625
968,16
969,16
970,1296
971,81450625
972,16
973,1
974,2401
975,1
976,390625
977,16
978,625
979,625
980,10000
981,390625
982,1
983,81
984,81
985,1
986,81
987,20736
988,16
989,16
990,160000
991,256
992,1
993,1
994,1
995,1
996,1
997,81
998,1
999,1
1000,1296
1001,10000
1002,1
1003,1
1004,1
